"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"2432","ENSG00000105968",-0.907592835634064,7.59585338589277,16.0530381642128,6.15927215526725e-05,0.756912955160793,9606,94239,"NULL","7","7p13","H2A histone family, member V","protein-coding","H2AFV","H2A histone family, member V","O","H2A.F/Z|histone H2A.F/Z|histone H2A.V|pu","H2AFV"
"2433","ENSG00000105971",0.523434870396028,5.29256230412019,2.92756077255719,0.0870789672966993,1,9606,858,"NULL","7","7q31.1","caveolin 2","protein-coding","CAV2","caveolin 2","O","caveolae protein, 20-kD|caveolin 2 isofo","CAV2"
"2434","ENSG00000105974",0.842411889675426,3.79876054933733,11.3851500964244,0.00074033570549072,1,9606,857,"NULL","7","7q31.1","caveolin 1, caveolae protein, 22kDa","protein-coding","CAV1","caveolin 1, caveolae protein, 22kDa","O","caveolin-1|cell growth-inhibiting protei","CAV1"
"2435","ENSG00000105976",-0.000269239247133975,7.21523688429085,1.85564382348957e-06,0.998913105884738,1,9606,4233,"NULL","7","7q31","met proto-oncogene (hepatocyte growth factor receptor)","protein-coding","MET","met proto-oncogene (hepatocyte growth factor receptor)","O","HGF receptor|HGF/SF receptor|SF receptor","MET"
"2436","ENSG00000105982",-0.779207159503932,0.694059643900436,4.99670787532552,0.0253955794360997,1,9606,140545,"tcag7.575","7","7q36","ring finger protein 32","protein-coding","RNF32","ring finger protein 32","O","RING finger protein 32","RNF32"
"2437","ENSG00000105983",-0.389841520819193,6.17416429364012,3.31182656194591,0.0687830002770181,1,9606,64327,"tcag7.573","7","7q36","limb region 1 homolog (mouse)","protein-coding","LMBR1","limb region 1 homolog (mouse)","O","differentiation-related gene 14 protein|","LMBR1"
"2438","ENSG00000105991",0.548534094627858,2.404656316085,4.92465560218357,0.0264760788482639,1,9606,3198,"NULL","7","7p15.3","homeobox A1","protein-coding","HOXA1","homeobox A1","O","HOX A1 homeodomain protein|Hox 1.6-like ","HOXA1"
"2439","ENSG00000105993",0.00340232776236611,7.40106152984424,0.000192855645650525,0.98891993569849,1,9606,10049,"tcag7.555","7","7q36.3","DnaJ (Hsp40) homolog, subfamily B, member 6","protein-coding","DNAJB6","DnaJ (Hsp40) homolog, subfamily B, member 6","O","DnaJ-like 2 protein|dnaJ homolog subfami","DNAJB6"
"2440","ENSG00000105997",0.433381503297269,3.83999028634074,3.82540477434631,0.0504811534253427,1,9606,3200,"NULL","7","7p15.2","homeobox A3","protein-coding","HOXA3","homeobox A3","O","Hox-1.5-like protein|homeo box 1E|homeo ","HOXA3"
"2441","ENSG00000106003",-0.889028204293327,3.16303853642317,7.03017948963801,0.00801473194813667,1,9606,3955,"NULL","7","7p22.2","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","protein-coding","LFNG","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","O","beta-1,3-N-acetylglucosaminyltransferase","LFNG"
"2442","ENSG00000106004",-0.221598927406774,1.253935701681,0.575038742831395,0.448263572601467,1,9606,3202,"NULL","7","7p15.2","homeobox A5","protein-coding","HOXA5","homeobox A5","O","homeo box 1C|homeo box A5|homeobox prote","HOXA5"
"2443","ENSG00000106009",-0.098009485860552,5.92877340456392,0.184451735213464,0.66757507659527,1,9606,221927,"NULL","7","7p22.3","BRCA1-associated ATM activator 1","protein-coding","BRAT1","BRCA1-associated ATM activator 1","O","BRCA1-associated protein required for AT","BRAT1"
"2444","ENSG00000106012",-0.182718791847879,4.47383700513184,0.758484220078517,0.383803298732705,1,9606,23288,"NULL","7","7p22.3","IQ motif containing E","protein-coding","IQCE","IQ motif containing E","O","IQ domain-containing protein E","IQCE"
"2445","ENSG00000106025",-0.318023015058861,4.18650297181846,2.26049482764908,0.132711649911855,1,9606,23554,"UNQ774/PRO1568","7","7q31.31","tetraspanin 12","protein-coding","TSPAN12","tetraspanin 12","O","tetraspan NET-2|tetraspanin-12|transmemb","TSPAN12"
"2446","ENSG00000106028",-0.594329468254207,6.38973394582758,6.72970947688384,0.00948200424035588,1,9606,6742,"NULL","7","7q34","single-stranded DNA binding protein 1, mitochondrial","protein-coding","SSBP1","single-stranded DNA binding protein 1, mitochondrial","O","PWP1-interacting protein 17|single-stran","SSBP1"
"2447","ENSG00000106031",-0.760690739424275,1.24526510672485,4.46346423461903,0.0346272043916532,1,9606,3209,"NULL","7","7p15.2","homeobox A13","protein-coding","HOXA13","homeobox A13","O","homeo box 1J|homeo box A13|homeobox prot","HOXA13"
"2448","ENSG00000106049",-0.12364800722758,5.73311511251058,0.311322367832528,0.576869859047072,1,9606,11112,"NULL","7","7p15.2","3-hydroxyisobutyrate dehydrogenase","protein-coding","HIBADH","3-hydroxyisobutyrate dehydrogenase","O","3'-hydroxyisobutyrate dehydrogenase|3-hy","HIBADH"
"2449","ENSG00000106052",0.437384271892666,8.01711152030466,4.72302065972725,0.0297614182267302,1,9606,8887,"PRO0105","7","7p15","Tax1 (human T-cell leukemia virus type I) binding protein 1","protein-coding","TAX1BP1","Tax1 (human T-cell leukemia virus type I) binding protein 1","O","TRAF6-binding protein|tax1-binding prote","TAX1BP1"
"2450","ENSG00000106066",0.19965082382244,6.86150794207817,0.955527001776403,0.328316425356226,1,9606,54504,"tcag7.235","7","7p15.1","carboxypeptidase, vitellogenic-like","protein-coding","CPVL","carboxypeptidase, vitellogenic-like","O","CP-Mac carboxypeptidase|VCP-like protein","CPVL"
"2451","ENSG00000106069",-0.527036318046191,4.59696008867156,5.12306723026827,0.02360985000916,1,9606,1124,"NULL","7","7p15.3","chimerin 2","protein-coding","CHN2","chimerin 2","O","beta-chimaerin|beta-chimerin|beta3-chima","CHN2"
"2452","ENSG00000106070",1.22318256662355,6.74971998523308,26.2089961791419,3.06391837720488e-07,0.00398554502506811,9606,2887,"NULL","7","7p12.2","growth factor receptor-bound protein 10","protein-coding","GRB10","growth factor receptor-bound protein 10","O","GRB10 adapter protein|GRB10 adaptor prot","GRB10"
"2453","ENSG00000106077",-0.538135382179966,1.95320210354527,3.81872455547019,0.0506828048502181,1,9606,83451,"PP1226","7","7q11.23","abhydrolase domain containing 11","protein-coding","ABHD11","abhydrolase domain containing 11","O","Williams Beuren syndrome chromosome regi","ABHD11"
"2454","ENSG00000106078",0.758736616407887,5.57474478719704,10.6526802128584,0.00109911513402462,1,9606,23242,"NULL","7","7p12.1","cordon-bleu WH2 repeat protein","protein-coding","COBL","cordon-bleu WH2 repeat protein","O","cordon-bleu homolog|protein cordon-bleu","COBL"
"2455","ENSG00000106080",-0.207751159519044,5.05961878532724,0.841190809873552,0.359056420579172,1,9606,55033,"UNQ322/PRO381","7","7p14.3","FK506 binding protein 14, 22 kDa","protein-coding","FKBP14","FK506 binding protein 14, 22 kDa","O","22 kDa FK506-binding protein|22 kDa FKBP","FKBP14"
"2456","ENSG00000106086",0.341202393922996,5.99599501342177,2.00834015355501,0.156436392049862,1,9606,84725,"NULL","7","7p21-p11.2","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8","protein-coding","PLEKHA8","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8","O","PH domain-containing family A member 8|p","PLEKHA8"
"2457","ENSG00000106089",1.21098688105199,2.43364191370898,15.4759023931565,8.35638349623001e-05,1,9606,6804,"NULL","7","7q11.23","syntaxin 1A (brain)","protein-coding","STX1A","syntaxin 1A (brain)","O","neuron-specific antigen HPC-1|syntaxin-1","STX1A"
"2458","ENSG00000106100",-0.114326141152064,2.23972688849276,0.200875154900392,0.65401537162961,1,9606,10392,"NULL","7","7p15-p14","nucleotide-binding oligomerization domain containing 1","protein-coding","NOD1","nucleotide-binding oligomerization domain containing 1","O","NLR family, CARD domain containing 1|cas","NOD1"
"2459","ENSG00000106105",1.05715159246463,8.04125215862665,25.7997270152614,3.78742034279485e-07,0.00491607160494772,9606,2617,"NULL","7","7p15","glycyl-tRNA synthetase","protein-coding","GARS","glycyl-tRNA synthetase","O","AP-4-A synthetase|Charcot-Marie-Tooth ne","GARS"
"2460","ENSG00000106125",-0.515798710030023,0.571431631577796,2.70497039204503,0.100035939198123,1,9606,84182,"NULL","7","7p14.3","family with sequence similarity 188, member B","protein-coding","FAM188B","family with sequence similarity 188, member B","O","protein FAM188B","FAM188B"
"2461","ENSG00000106133",-0.164399620658925,4.00053286406484,0.390827713034949,0.531864641285896,1,9606,260294,"NULL","7","7q11.23","NOP2/Sun domain family, member 5 pseudogene 2","pseudo","NSUN5P2","NOP2/Sun domain family, member 5 pseudogene 2","O","NULL","NSUN5P2"
"2462","ENSG00000106144",-0.485959322498962,6.01893436917714,5.65487286651936,0.0174069364256153,1,9606,835,"NULL","7","7q34-q35","caspase 2, apoptosis-related cysteine peptidase","protein-coding","CASP2","caspase 2, apoptosis-related cysteine peptidase","O","caspase-2|neural precursor cell expresse","CASP2"
"2463","ENSG00000106153",-0.0977829955579109,9.3286246504055,0.209039161373688,0.647521543945251,1,9606,51142,"AAG10","7","7p11.2","coiled-coil-helix-coiled-coil-helix domain containing 2","protein-coding","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2","O","16.7kD protein|HCV NS2 trans-regulated p","CHCHD2"
"2464","ENSG00000106211",-0.588359344821787,6.94963250735118,5.75311546244973,0.0164594417865137,1,9606,3315,"NULL","7","7q11.23","heat shock 27kDa protein 1","protein-coding","HSPB1","heat shock 27kDa protein 1","O","28 kDa heat shock protein|HSP 27|estroge","HSPB1"
"2465","ENSG00000106236",-1.42733330713575,2.39360992900038,18.2429187986154,1.94447487948496e-05,0.243117694182005,9606,4885,"NULL","7","7q21.3-q22.1","neuronal pentraxin II","protein-coding","NPTX2","neuronal pentraxin II","O","apexin|neuronal activity-regulated penta","NPTX2"
"2466","ENSG00000106244",0.127273422862162,6.50261658855408,0.337454474392928,0.561302245703866,1,9606,11333,"NULL","7","7q22.1","PDGFA associated protein 1","protein-coding","PDAP1","PDGFA associated protein 1","O","28 kDa heat- and acid-stable phosphoprot","PDAP1"
"2467","ENSG00000106245",0.0975142791840873,6.66952787568734,0.222204287669603,0.637365470199902,1,9606,8896,"NULL","7","7q22.1","BUD31 homolog (S. cerevisiae)","protein-coding","BUD31","BUD31 homolog (S. cerevisiae)","O","G10 maternal transcript homolog|function","BUD31"
"2468","ENSG00000106246",0.063314965076871,4.70067934323079,0.0806444260135493,0.776425996912516,1,9606,26024,"NULL","7","7q22.1","pentatricopeptide repeat domain 1","protein-coding","PTCD1","pentatricopeptide repeat domain 1","O","pentatricopeptide repeat-containing prot","PTCD1"
"2469","ENSG00000106258",0.132987807719854,2.67580718427739,0.15308458093854,0.695604879686573,1,9606,1577,"NULL","7","7q21.1","cytochrome P450, family 3, subfamily A, polypeptide 5","protein-coding","CYP3A5","cytochrome P450, family 3, subfamily A, polypeptide 5","O","aryl hydrocarbon hydroxylase|cytochrome ","CYP3A5"
"2470","ENSG00000106261",-0.0924855886228314,7.0401362405054,0.185335930371323,0.666827168641388,1,9606,7586,"NULL","7","7q22","zinc finger with KRAB and SCAN domains 1","protein-coding","ZKSCAN1","zinc finger with KRAB and SCAN domains 1","O","zinc finger protein 139|zinc finger prot","ZKSCAN1"
"2471","ENSG00000106263",-0.0567967499296755,8.53690434018967,0.0747162371319092,0.784589787050486,1,9606,8662,"NULL","7","7p22.3","eukaryotic translation initiation factor 3, subunit B","protein-coding","EIF3B","eukaryotic translation initiation factor 3, subunit B","O","eIF-3-eta|eIF3 p110|eIF3 p116|eukaryotic","EIF3B"
"2472","ENSG00000106266",1.24487455029373,5.68106473838948,21.5271743068469,3.48850149381646e-06,0.0444853710491475,9606,29886,"NULL","7","7p22.3","sorting nexin 8","protein-coding","SNX8","sorting nexin 8","O","sorting nexin-8","SNX8"
"2473","ENSG00000106268",0.0312959458890732,3.65314696924572,0.0190016419944889,0.890361778065822,1,9606,4521,"NULL","7","7p22","nudix (nucleoside diphosphate linked moiety X)-type motif 1","protein-coding","NUDT1","nudix (nucleoside diphosphate linked moiety X)-type motif 1","O","2-hydroxy-dATP diphosphatase|7,8-dihydro","NUDT1"
"2474","ENSG00000106290",-0.0433345196777304,6.43398023370674,0.0468548010667451,0.828629436407044,1,9606,6878,"NULL","7","7q22.1","TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa","protein-coding","TAF6","TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa","O","RNA polymerase II TBP-associated factor ","TAF6"
"2475","ENSG00000106299",0.210234284285001,6.66659169939671,0.997528860061486,0.317909191099441,1,9606,8976,"NULL","7","7q31.3","Wiskott-Aldrich syndrome-like","protein-coding","WASL","Wiskott-Aldrich syndrome-like","O","Wiskott-Aldrich syndrome gene-like|neura","WASL"
"2476","ENSG00000106305",0.06320471519636,5.72013399758239,0.0845551686372374,0.771216741336383,1,9606,7965,"PRO0992","7","7p22","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2","protein-coding","AIMP2","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2","O","ARS-interacting multi-functional protein","AIMP2"
"2477","ENSG00000106327",0.315167207638072,1.40517329697807,0.736735195795478,0.390708722641481,1,9606,7036,"NULL","7","7q22","transferrin receptor 2","protein-coding","TFR2","transferrin receptor 2","O","transferrin receptor protein 2","TFR2"
"2478","ENSG00000106330",0.326121352654288,3.56613948395059,1.79026364745964,0.180894043415876,1,9606,64598,"NULL","7","7q22","motile sperm domain containing 3","protein-coding","MOSPD3","motile sperm domain containing 3","O","motile sperm domain-containing protein 3","MOSPD3"
"2479","ENSG00000106333",-0.0177125228842048,2.93679370535674,0.00325411829134126,0.954509444553357,1,9606,5118,"NULL","7","7q22","procollagen C-endopeptidase enhancer","protein-coding","PCOLCE","procollagen C-endopeptidase enhancer","O","procollagen C-endopeptidase enhancer 1|p","PCOLCE"
"2480","ENSG00000106344",-0.0251185584458679,5.90784474379484,0.0125442006604715,0.910822696293706,1,9606,55131,"NULL","7","7q32.1","RNA binding motif protein 28","protein-coding","RBM28","RNA binding motif protein 28","O","2810480G15Rik|RNA-binding protein 28","RBM28"
"2481","ENSG00000106346",0.198359736026434,4.69488907550214,0.71735535166491,0.397012774243067,1,9606,84132,"tcag7.880","7","7p22.1","ubiquitin specific peptidase 42","protein-coding","USP42","ubiquitin specific peptidase 42","O","deubiquitinating enzyme 42|ubiquitin car","USP42"
"2482","ENSG00000106348",0.0347845524457129,6.33981405004142,0.0301849120293625,0.862071328127485,1,9606,3614,"NULL","7","7q31.3-q32","IMP (inosine 5'-monophosphate) dehydrogenase 1","protein-coding","IMPDH1","IMP (inosine 5'-monophosphate) dehydrogenase 1","O","IMP (inosine monophosphate) dehydrogenas","IMPDH1"
"2483","ENSG00000106351",0.175397420382914,6.97390802637695,0.575261332266237,0.448175744843655,1,9606,3268,"tcag7.884","7","7q22.1","ArfGAP with FG repeats 2","protein-coding","AGFG2","ArfGAP with FG repeats 2","O","HIV-1 Rev-binding protein-like protein|R","AGFG2"
"2484","ENSG00000106355",-0.583828304129012,5.99040994041186,5.32510466933559,0.0210203462044824,1,9606,23658,"NULL","7","7p14.3","LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)","protein-coding","LSM5","LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)","O","U6 snRNA-associated Sm-like protein LSm5","LSM5"
"2485","ENSG00000106366",1.71975858695873,7.88272649698067,36.8544437267061,1.27285642646718e-09,1.690862476919e-05,9606,5054,"NULL","7","7q22.1","serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1","protein-coding","SERPINE1","serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1","O","endothelial plasminogen activator inhibi","SERPINE1"
"2486","ENSG00000106367",0.342914257090131,5.65869642148067,2.63222445644778,0.104714913600481,1,9606,1174,"NULL","7","7q22.1","adaptor-related protein complex 1, sigma 1 subunit","protein-coding","AP1S1","adaptor-related protein complex 1, sigma 1 subunit","O","AP-1 complex subunit sigma-1A|HA1 19 kDa","AP1S1"
"2487","ENSG00000106384",0.964874279838415,3.21677657253422,14.2813928089669,0.000157413269904393,1,9606,346606,"UNQ9383/PRO34208","7","7q22.1","monoacylglycerol O-acyltransferase 3","protein-coding","MOGAT3","monoacylglycerol O-acyltransferase 3","O","2-acylglycerol O-acyltransferase 3|acyl ","MOGAT3"
"2488","ENSG00000106392",-0.21193418445319,5.72464334750909,0.933575082549964,0.333935661977258,1,9606,56913,"NULL","7","7p21.3","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1","protein-coding","C1GALT1","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1","O","B3Gal-T8|core 1 O-glycan T-synthase|core","C1GALT1"
"2489","ENSG00000106397",0.0917128851073106,7.15237578836862,0.19179792374333,0.66142441509933,1,9606,8985,"NULL","7","7q22","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3","protein-coding","PLOD3","procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3","O","lysine hydroxylase 3|lysyl hydroxlase 3|","PLOD3"
